,date,security,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST
1926,2017-10-04,NIFTY Index,9884.35,9938.3,9850.65,9914.9
1927,2017-10-05,NIFTY Index,9927.0,9945.95,9881.85,9888.7
1928,2017-10-06,NIFTY Index,9908.15,9989.35,9906.6,9979.7
1929,2017-10-09,NIFTY Index,9988.2,10015.75,9959.45,9988.75
1930,2017-10-10,NIFTY Index,10013.7,10034.0,10002.3,10016.95
1931,2017-10-11,NIFTY Index,10042.6,10067.25,9955.8,9984.8
1932,2017-10-12,NIFTY Index,10011.2,10104.45,9977.1,10096.4
1933,2017-10-13,NIFTY Index,10123.7,10191.9,10120.1,10167.45
1934,2017-10-16,NIFTY Index,10207.4,10242.95,10175.1,10230.85
1935,2017-10-17,NIFTY Index,10227.65,10251.85,10212.6,10234.45
1936,2017-10-18,NIFTY Index,10209.4,10236.45,10175.75,10210.85
1937,2017-10-19,NIFTY Index,10210.35,10211.95,10123.35,10146.55
1938,2017-10-23,NIFTY Index,10176.65,10224.15,10124.5,10184.85
1939,2017-10-24,NIFTY Index,10218.55,10237.75,10182.4,10207.7
1940,2017-10-25,NIFTY Index,10321.15,10340.55,10240.9,10295.35
1941,2017-10-26,NIFTY Index,10291.8,10355.65,10271.85,10343.8
1942,2017-10-27,NIFTY Index,10362.3,10366.15,10311.3,10323.05
1943,2017-10-30,NIFTY Index,10353.85,10384.5,10344.3,10363.65
1944,2017-10-31,NIFTY Index,10364.9,10367.7,10323.95,10335.3
1945,2017-11-01,NIFTY Index,10390.35,10451.65,10383.05,10440.5
1946,2017-11-02,NIFTY Index,10440.5,10453.0,10412.55,10423.8
1947,2017-11-03,NIFTY Index,10461.55,10461.7,10403.6,10452.5
1948,2017-11-06,NIFTY Index,10431.75,10490.45,10413.75,10451.8
1949,2017-11-07,NIFTY Index,10477.15,10485.75,10340.8,10350.15
1950,2017-11-08,NIFTY Index,10361.95,10384.25,10285.5,10303.15
1951,2017-11-09,NIFTY Index,10358.65,10368.45,10266.95,10308.95
1952,2017-11-10,NIFTY Index,10304.35,10344.95,10254.1,10321.75
1953,2017-11-13,NIFTY Index,10322.0,10334.15,10216.25,10224.95
1954,2017-11-14,NIFTY Index,10223.4,10248.0,10175.55,10186.6
1955,2017-11-15,NIFTY Index,10171.95,10175.45,10094.0,10118.05
1956,2017-11-16,NIFTY Index,10152.9,10232.25,10139.2,10214.75
1957,2017-11-17,NIFTY Index,10324.55,10343.6,10268.05,10283.6
1958,2017-11-20,NIFTY Index,10287.2,10309.85,10261.5,10298.75
1959,2017-11-21,NIFTY Index,10329.25,10358.7,10315.05,10326.9
1960,2017-11-22,NIFTY Index,10350.8,10368.7,10309.55,10342.3
1961,2017-11-23,NIFTY Index,10358.45,10374.3,10307.3,10348.75
1962,2017-11-24,NIFTY Index,10366.8,10404.5,10362.25,10389.7
1963,2017-11-27,NIFTY Index,10361.05,10407.15,10340.2,10399.55
1964,2017-11-28,NIFTY Index,10387.9,10409.55,10355.2,10370.25
1965,2017-11-29,NIFTY Index,10376.65,10392.95,10345.9,10361.3
1966,2017-11-30,NIFTY Index,10332.7,10332.7,10211.25,10226.55
1967,2017-12-01,NIFTY Index,10263.7,10272.7,10108.55,10121.8
1968,2017-12-04,NIFTY Index,10175.05,10179.2,10095.7,10127.75
1969,2017-12-05,NIFTY Index,10118.25,10147.95,10069.1,10118.25
1970,2017-12-06,NIFTY Index,10088.8,10104.2,10033.35,10044.1
1971,2017-12-07,NIFTY Index,10063.45,10182.65,10061.9,10166.7
1972,2017-12-08,NIFTY Index,10198.45,10270.85,10195.25,10265.65
1973,2017-12-11,NIFTY Index,10310.5,10329.2,10282.05,10322.25
1974,2017-12-12,NIFTY Index,10324.9,10326.1,10230.2,10240.15
1975,2017-12-13,NIFTY Index,10236.6,10296.55,10169.85,10192.95
1976,2017-12-14,NIFTY Index,10229.3,10276.1,10141.55,10252.1
1977,2017-12-15,NIFTY Index,10345.65,10373.1,10319.65,10333.25
1978,2017-12-18,NIFTY Index,10263.1,10443.55,10074.8,10388.75
1979,2017-12-19,NIFTY Index,10414.8,10472.2,10406.0,10463.2
1980,2017-12-20,NIFTY Index,10494.4,10494.45,10437.15,10444.2
1981,2017-12-21,NIFTY Index,10473.95,10473.95,10426.9,10440.3
1982,2017-12-22,NIFTY Index,10457.3,10501.1,10448.25,10493.0
1983,2017-12-26,NIFTY Index,10512.3,10545.45,10477.95,10531.5
1984,2017-12-27,NIFTY Index,10531.05,10552.4,10469.25,10490.75
1985,2017-12-28,NIFTY Index,10498.2,10534.55,10460.45,10477.9
1986,2017-12-29,NIFTY Index,10492.35,10538.7,10488.65,10530.7
1987,2018-01-01,NIFTY Index,10531.7,10537.85,10423.1,10435.55
1988,2018-01-02,NIFTY Index,10477.55,10495.2,10404.65,10442.2
1989,2018-01-03,NIFTY Index,10482.65,10503.6,10429.55,10443.2
1990,2018-01-04,NIFTY Index,10469.4,10513.0,10441.45,10504.8
1991,2018-01-05,NIFTY Index,10534.25,10566.1,10520.1,10558.85
1992,2018-01-08,NIFTY Index,10591.7,10631.2,10588.55,10623.6
1993,2018-01-09,NIFTY Index,10645.1,10659.15,10603.6,10637.0
1994,2018-01-10,NIFTY Index,10652.05,10655.5,10592.7,10632.2
1995,2018-01-11,NIFTY Index,10637.05,10664.6,10612.35,10651.2
1996,2018-01-12,NIFTY Index,10682.55,10690.4,10597.1,10681.25
1997,2018-01-15,NIFTY Index,10718.5,10782.65,10713.8,10741.55
1998,2018-01-16,NIFTY Index,10761.5,10762.35,10687.85,10700.45
1999,2018-01-17,NIFTY Index,10702.45,10803.0,10666.75,10788.55
2000,2018-01-18,NIFTY Index,10873.4,10887.5,10782.4,10817.0
2001,2018-01-19,NIFTY Index,10829.2,10906.85,10793.9,10894.7
2002,2018-01-22,NIFTY Index,10883.2,10975.1,10881.4,10966.2
2003,2018-01-23,NIFTY Index,10997.4,11092.9,10994.55,11083.7
2004,2018-01-24,NIFTY Index,11069.35,11110.1,11046.15,11086.0
2005,2018-01-25,NIFTY Index,11095.6,11095.6,11009.2,11069.65
2006,2018-01-29,NIFTY Index,11079.35,11171.55,11075.95,11130.4
2007,2018-01-30,NIFTY Index,11120.85,11121.1,11033.9,11049.65
2008,2018-01-31,NIFTY Index,11018.8,11058.5,10979.3,11027.7
2009,2018-02-01,NIFTY Index,11044.55,11117.35,10878.8,11016.9
2010,2018-02-02,NIFTY Index,10938.2,10954.95,10736.1,10760.6
2011,2018-02-05,NIFTY Index,10604.3,10702.75,10586.8,10666.55
2012,2018-02-06,NIFTY Index,10295.15,10594.15,10276.3,10498.25
2013,2018-02-07,NIFTY Index,10607.2,10614.0,10446.4,10476.7
2014,2018-02-08,NIFTY Index,10518.5,10637.8,10479.55,10576.85
2015,2018-02-09,NIFTY Index,10416.5,10480.2,10398.2,10454.95
2016,2018-02-12,NIFTY Index,10518.2,10555.5,10485.4,10539.75
2017,2018-02-14,NIFTY Index,10585.75,10590.55,10456.65,10500.9
2018,2018-02-15,NIFTY Index,10537.9,10618.1,10511.05,10545.5
2019,2018-02-16,NIFTY Index,10596.2,10612.9,10434.05,10452.3
2020,2018-02-19,NIFTY Index,10488.9,10489.35,10302.75,10378.4
2021,2018-02-20,NIFTY Index,10391.0,10429.35,10347.65,10360.4
2022,2018-02-21,NIFTY Index,10426.0,10426.1,10349.6,10397.45
2023,2018-02-22,NIFTY Index,10354.35,10397.55,10340.65,10382.7
2024,2018-02-23,NIFTY Index,10408.1,10499.1,10396.65,10491.05
2025,2018-02-26,NIFTY Index,10526.55,10592.95,10520.2,10582.6
2026,2018-02-27,NIFTY Index,10615.2,10631.65,10537.25,10554.3
2027,2018-02-28,NIFTY Index,10488.95,10535.5,10461.55,10492.85
2028,2018-03-01,NIFTY Index,10479.95,10525.5,10447.15,10458.35
2029,2018-03-05,NIFTY Index,10428.3,10428.7,10323.9,10358.85
2030,2018-03-06,NIFTY Index,10420.5,10441.35,10215.9,10249.25
2031,2018-03-07,NIFTY Index,10232.95,10243.35,10141.55,10154.2
2032,2018-03-08,NIFTY Index,10216.25,10270.35,10146.4,10242.65
2033,2018-03-09,NIFTY Index,10271.3,10296.7,10211.9,10226.85
2034,2018-03-12,NIFTY Index,10301.6,10433.65,10295.45,10421.4
2035,2018-03-13,NIFTY Index,10389.5,10478.6,10377.85,10426.85
2036,2018-03-14,NIFTY Index,10393.05,10420.35,10336.3,10410.9
2037,2018-03-15,NIFTY Index,10405.45,10420.0,10346.2,10360.15
2038,2018-03-16,NIFTY Index,10345.15,10346.3,10180.25,10195.15
2039,2018-03-19,NIFTY Index,10215.35,10224.55,10075.3,10094.25
2040,2018-03-20,NIFTY Index,10051.55,10155.65,10049.1,10124.35
2041,2018-03-21,NIFTY Index,10181.95,10227.3,10132.95,10155.25
2042,2018-03-22,NIFTY Index,10167.5,10207.85,10105.4,10114.75
2043,2018-03-23,NIFTY Index,9968.8,10027.7,9951.9,9998.05
2044,2018-03-26,NIFTY Index,9989.15,10143.5,9958.55,10130.65
2045,2018-03-27,NIFTY Index,10188.0,10207.9,10139.65,10184.15
2046,2018-03-28,NIFTY Index,10143.6,10158.35,10096.9,10113.7
2047,2018-04-02,NIFTY Index,10151.65,10220.1,10127.75,10211.8
2048,2018-04-03,NIFTY Index,10186.85,10255.35,10171.05,10245.0
2049,2018-04-04,NIFTY Index,10274.6,10279.85,10111.3,10128.4
2050,2018-04-05,NIFTY Index,10228.45,10331.8,10227.45,10325.15
2051,2018-04-06,NIFTY Index,10322.75,10350.45,10290.85,10331.6
2052,2018-04-09,NIFTY Index,10333.7,10397.7,10328.5,10379.35
2053,2018-04-10,NIFTY Index,10412.9,10424.85,10381.5,10402.25
2054,2018-04-11,NIFTY Index,10428.15,10428.15,10355.6,10417.15
2055,2018-04-12,NIFTY Index,10410.65,10469.9,10395.25,10458.65
2056,2018-04-13,NIFTY Index,10495.3,10519.9,10451.45,10480.6
2057,2018-04-16,NIFTY Index,10398.3,10540.15,10396.35,10528.35
2058,2018-04-17,NIFTY Index,10557.3,10560.45,10495.65,10548.7
2059,2018-04-18,NIFTY Index,10578.9,10594.2,10509.7,10526.2
2060,2018-04-19,NIFTY Index,10563.65,10572.2,10546.2,10565.3
2061,2018-04-20,NIFTY Index,10560.35,10582.35,10527.45,10564.05
2062,2018-04-23,NIFTY Index,10592.8,10638.35,10514.95,10584.7
2063,2018-04-24,NIFTY Index,10578.1,10636.8,10569.0,10614.35
2064,2018-04-25,NIFTY Index,10612.4,10612.6,10536.45,10570.55
2065,2018-04-26,NIFTY Index,10586.5,10628.4,10559.65,10617.8
2066,2018-04-27,NIFTY Index,10651.65,10719.8,10647.55,10692.3
2067,2018-04-30,NIFTY Index,10705.75,10759.0,10704.6,10739.35
2068,2018-05-02,NIFTY Index,10783.85,10784.65,10689.8,10718.05
2069,2018-05-03,NIFTY Index,10720.15,10720.6,10647.45,10679.65
2070,2018-05-04,NIFTY Index,10700.45,10700.45,10601.6,10618.25
2071,2018-05-07,NIFTY Index,10653.15,10725.65,10635.65,10715.5
2072,2018-05-08,NIFTY Index,10757.9,10758.55,10689.4,10717.8
2073,2018-05-09,NIFTY Index,10693.35,10766.25,10689.85,10741.7
2074,2018-05-10,NIFTY Index,10779.65,10785.55,10705.0,10716.55
2075,2018-05-11,NIFTY Index,10741.95,10812.05,10724.45,10806.5
2076,2018-05-14,NIFTY Index,10815.15,10834.85,10774.75,10806.6
2077,2018-05-15,NIFTY Index,10812.6,10929.2,10781.4,10801.85
2078,2018-05-16,NIFTY Index,10751.95,10790.45,10699.7,10741.1
2079,2018-05-17,NIFTY Index,10775.6,10777.25,10664.5,10682.7
2080,2018-05-18,NIFTY Index,10671.85,10674.95,10589.1,10596.4
2081,2018-05-21,NIFTY Index,10616.7,10621.7,10505.8,10516.7
2082,2018-05-22,NIFTY Index,10518.45,10558.6,10490.55,10536.7
2083,2018-05-23,NIFTY Index,10521.1,10533.55,10417.8,10430.35
2084,2018-05-24,NIFTY Index,10464.85,10535.15,10419.8,10513.85
2085,2018-05-25,NIFTY Index,10533.05,10628.05,10524.0,10605.15
2086,2018-05-28,NIFTY Index,10648.35,10709.8,10640.55,10688.65
2087,2018-05-29,NIFTY Index,10689.4,10717.25,10616.1,10633.3
2088,2018-05-30,NIFTY Index,10579.0,10648.7,10558.45,10614.35
2089,2018-05-31,NIFTY Index,10670.1,10763.8,10620.4,10736.15
2090,2018-06-01,NIFTY Index,10738.45,10764.75,10681.5,10696.2
2091,2018-06-04,NIFTY Index,10765.95,10770.3,10618.35,10628.5
2092,2018-06-05,NIFTY Index,10630.7,10633.15,10550.9,10593.15
2093,2018-06-06,NIFTY Index,10603.45,10698.35,10587.5,10684.65
2094,2018-06-07,NIFTY Index,10722.6,10818.0,10722.6,10768.35
2095,2018-06-08,NIFTY Index,10736.4,10779.45,10709.05,10767.65
2096,2018-06-11,NIFTY Index,10781.85,10850.55,10777.05,10786.95
2097,2018-06-12,NIFTY Index,10816.15,10856.55,10789.4,10842.85
2098,2018-06-13,NIFTY Index,10887.5,10893.25,10842.65,10856.7
2099,2018-06-14,NIFTY Index,10832.9,10833.7,10773.55,10808.05
2100,2018-06-15,NIFTY Index,10808.65,10834.0,10755.4,10817.7
2101,2018-06-18,NIFTY Index,10830.2,10830.2,10787.35,10799.85
2102,2018-06-19,NIFTY Index,10789.45,10789.45,10701.2,10710.45
2103,2018-06-20,NIFTY Index,10734.65,10781.8,10724.05,10772.05
2104,2018-06-21,NIFTY Index,10808.45,10809.6,10725.9,10741.1
2105,2018-06-22,NIFTY Index,10742.7,10837.0,10710.45,10821.85
2106,2018-06-25,NIFTY Index,10822.9,10831.05,10753.05,10762.45
2107,2018-06-26,NIFTY Index,10742.7,10805.25,10732.55,10769.15
2108,2018-06-27,NIFTY Index,10785.5,10785.5,10652.4,10671.4
2109,2018-06-28,NIFTY Index,10660.8,10674.2,10557.7,10589.1
2110,2018-06-29,NIFTY Index,10612.85,10723.05,10612.35,10714.3
2111,2018-07-02,NIFTY Index,10732.35,10736.15,10604.65,10657.3
2112,2018-07-03,NIFTY Index,10668.6,10713.3,10630.25,10699.9
2113,2018-07-04,NIFTY Index,10715.0,10777.15,10677.75,10769.9
2114,2018-07-05,NIFTY Index,10786.05,10786.05,10726.25,10749.75
2115,2018-07-06,NIFTY Index,10744.15,10816.35,10735.05,10772.65
2116,2018-07-09,NIFTY Index,10838.3,10860.35,10807.15,10852.9
2117,2018-07-10,NIFTY Index,10902.75,10956.9,10876.65,10947.25
2118,2018-07-11,NIFTY Index,10956.4,10976.65,10923.0,10948.3
2119,2018-07-12,NIFTY Index,11006.95,11078.3,10999.65,11023.2
2120,2018-07-13,NIFTY Index,11056.9,11071.35,10999.75,11018.9
2121,2018-07-16,NIFTY Index,11018.95,11019.5,10926.25,10936.85
2122,2018-07-17,NIFTY Index,10939.65,11018.5,10925.6,11008.05
2123,2018-07-18,NIFTY Index,11060.2,11076.2,10956.3,10980.45
2124,2018-07-19,NIFTY Index,10999.5,11006.5,10935.45,10957.1
2125,2018-07-20,NIFTY Index,10963.5,11030.25,10946.2,11010.2
2126,2018-07-23,NIFTY Index,11019.85,11093.4,11010.95,11084.75
2127,2018-07-24,NIFTY Index,11109.0,11143.4,11092.5,11134.3
2128,2018-07-25,NIFTY Index,11148.4,11157.15,11113.25,11132.0
2129,2018-07-26,NIFTY Index,11132.95,11185.85,11125.7,11167.3
2130,2018-07-27,NIFTY Index,11232.75,11283.4,11210.25,11278.35
2131,2018-07-30,NIFTY Index,11296.65,11328.1,11261.45,11319.55
2132,2018-07-31,NIFTY Index,11311.05,11366.0,11267.75,11356.5
2133,2018-08-01,NIFTY Index,11359.8,11390.55,11313.55,11346.2
2134,2018-08-02,NIFTY Index,11328.9,11328.9,11234.95,11244.7
2135,2018-08-03,NIFTY Index,11297.8,11368.0,11294.55,11360.8
2136,2018-08-06,NIFTY Index,11401.5,11427.65,11370.6,11387.1
2137,2018-08-07,NIFTY Index,11423.15,11428.95,11359.7,11389.45
2138,2018-08-08,NIFTY Index,11412.5,11459.95,11379.3,11450.0
2139,2018-08-09,NIFTY Index,11493.25,11495.2,11454.1,11470.7
2140,2018-08-10,NIFTY Index,11474.95,11478.75,11419.65,11429.5
2141,2018-08-13,NIFTY Index,11369.6,11406.3,11340.3,11355.75
2142,2018-08-14,NIFTY Index,11381.7,11452.45,11370.8,11435.1
2143,2018-08-16,NIFTY Index,11397.15,11449.85,11366.25,11385.05
2144,2018-08-17,NIFTY Index,11437.15,11486.45,11431.8,11470.75
2145,2018-08-20,NIFTY Index,11502.1,11565.3,11499.65,11551.75
2146,2018-08-21,NIFTY Index,11576.2,11581.75,11539.6,11570.9
2147,2018-08-23,NIFTY Index,11620.7,11620.7,11546.7,11582.75
2148,2018-08-24,NIFTY Index,11566.6,11604.6,11532.0,11557.1
2149,2018-08-27,NIFTY Index,11605.85,11700.95,11595.6,11691.95
2150,2018-08-28,NIFTY Index,11731.95,11760.2,11710.5,11738.5
2151,2018-08-29,NIFTY Index,11744.95,11753.2,11678.85,11691.9
2152,2018-08-30,NIFTY Index,11694.75,11698.8,11639.7,11676.8
2153,2018-08-31,NIFTY Index,11675.85,11727.65,11640.1,11680.5
2154,2018-09-03,NIFTY Index,11751.8,11751.8,11567.4,11582.35
2155,2018-09-04,NIFTY Index,11598.75,11602.55,11496.85,11520.3
2156,2018-09-05,NIFTY Index,11514.85,11542.65,11393.85,11476.95
2157,2018-09-06,NIFTY Index,11514.15,11562.25,11436.05,11536.9
2158,2018-09-07,NIFTY Index,11558.25,11603.0,11484.4,11589.1
2159,2018-09-10,NIFTY Index,11570.25,11573.0,11427.3,11438.1
2160,2018-09-11,NIFTY Index,11476.85,11479.4,11274.0,11287.5
2161,2018-09-12,NIFTY Index,11340.1,11380.75,11250.2,11369.9
2162,2018-09-14,NIFTY Index,11443.5,11523.25,11430.55,11515.2
2163,2018-09-17,NIFTY Index,11464.95,11464.95,11366.9,11377.75
2164,2018-09-18,NIFTY Index,11381.55,11411.45,11268.95,11278.9
2165,2018-09-19,NIFTY Index,11326.65,11332.05,11210.9,11234.35
2166,2018-09-21,NIFTY Index,11271.3,11346.8,10866.45,11143.1
2167,2018-09-24,NIFTY Index,11164.4,11170.15,10943.6,10967.4
2168,2018-09-25,NIFTY Index,10969.95,11080.6,10882.85,11067.45
2169,2018-09-26,NIFTY Index,11145.55,11145.55,10993.05,11053.8
2170,2018-09-27,NIFTY Index,11079.8,11089.45,10953.35,10977.55
2171,2018-09-28,NIFTY Index,11008.1,11034.1,10850.3,10930.45
2172,2018-10-01,NIFTY Index,10930.9,11035.65,10821.55,11008.3
2173,2018-10-03,NIFTY Index,10982.7,10989.05,10843.75,10858.25
2174,2018-10-04,NIFTY Index,10754.7,10754.7,10547.25,10599.25
2175,2018-10-05,NIFTY Index,10514.1,10540.65,10261.9,10316.45
2176,2018-10-08,NIFTY Index,10310.15,10398.35,10198.4,10348.05
2177,2018-10-09,NIFTY Index,10390.3,10397.6,10279.35,10301.05
2178,2018-10-10,NIFTY Index,10331.85,10482.35,10318.25,10460.1
2179,2018-10-11,NIFTY Index,10169.8,10335.95,10138.6,10234.65
2180,2018-10-12,NIFTY Index,10331.55,10492.45,10322.15,10472.5
2181,2018-10-15,NIFTY Index,10524.2,10526.3,10410.15,10512.5
2182,2018-10-16,NIFTY Index,10550.15,10604.9,10525.3,10584.75
2183,2018-10-17,NIFTY Index,10688.7,10710.15,10436.45,10453.05
2184,2018-10-19,NIFTY Index,10339.7,10380.1,10249.6,10303.55
2185,2018-10-22,NIFTY Index,10405.85,10408.55,10224.0,10245.25
2186,2018-10-23,NIFTY Index,10152.6,10222.1,10102.35,10146.8
2187,2018-10-24,NIFTY Index,10278.15,10290.65,10126.7,10224.75
2188,2018-10-25,NIFTY Index,10135.05,10166.6,10079.3,10124.9
2189,2018-10-26,NIFTY Index,10122.35,10128.85,10004.55,10030.0
2190,2018-10-29,NIFTY Index,10078.1,10275.3,10020.35,10250.85
2191,2018-10-30,NIFTY Index,10239.4,10285.1,10175.35,10198.4
2192,2018-10-31,NIFTY Index,10209.55,10396.0,10105.1,10386.6
2193,2018-11-01,NIFTY Index,10441.7,10441.9,10341.9,10380.45
2194,2018-11-02,NIFTY Index,10462.3,10606.95,10457.7,10553.0
2195,2018-11-05,NIFTY Index,10558.75,10558.8,10477.0,10524.0
2196,2018-11-06,NIFTY Index,10552.0,10600.25,10491.45,10530.0
2197,2018-11-07,NIFTY Index,10614.45,10616.45,10582.3,10598.4
2198,2018-11-09,NIFTY Index,10614.7,10619.55,10544.85,10585.2
2199,2018-11-12,NIFTY Index,10607.8,10645.5,10464.05,10482.2
2200,2018-11-13,NIFTY Index,10451.9,10596.25,10440.55,10582.5
2201,2018-11-14,NIFTY Index,10634.9,10651.6,10532.7,10576.3
2202,2018-11-15,NIFTY Index,10580.6,10646.5,10557.5,10616.7
2203,2018-11-16,NIFTY Index,10644.0,10695.15,10631.15,10682.2
2204,2018-11-19,NIFTY Index,10731.25,10774.7,10688.8,10763.4
2205,2018-11-20,NIFTY Index,10740.1,10740.85,10640.85,10656.2
2206,2018-11-21,NIFTY Index,10670.95,10671.3,10562.35,10600.05
2207,2018-11-22,NIFTY Index,10612.65,10646.25,10512.0,10526.75
2208,2018-11-26,NIFTY Index,10568.3,10637.8,10489.75,10628.6
2209,2018-11-27,NIFTY Index,10621.45,10695.15,10596.35,10685.6
2210,2018-11-28,NIFTY Index,10708.75,10757.8,10699.85,10728.85
2211,2018-11-29,NIFTY Index,10808.7,10883.05,10782.35,10858.7
2212,2018-11-30,NIFTY Index,10892.1,10922.45,10835.1,10876.75
2213,2018-12-03,NIFTY Index,10930.7,10941.2,10845.35,10883.75
2214,2018-12-04,NIFTY Index,10877.1,10890.95,10833.35,10869.5
2215,2018-12-05,NIFTY Index,10820.45,10821.05,10747.95,10782.9
2216,2018-12-06,NIFTY Index,10718.15,10722.65,10588.25,10601.15
2217,2018-12-07,NIFTY Index,10644.8,10704.55,10599.35,10693.7
2218,2018-12-10,NIFTY Index,10508.7,10558.85,10474.95,10488.45
2219,2018-12-11,NIFTY Index,10350.05,10567.15,10333.85,10549.15
2220,2018-12-12,NIFTY Index,10591.0,10752.2,10560.8,10737.6
2221,2018-12-13,NIFTY Index,10810.75,10838.6,10749.5,10791.55
2222,2018-12-14,NIFTY Index,10784.5,10815.75,10752.1,10805.45
2223,2018-12-17,NIFTY Index,10853.2,10900.35,10844.85,10888.35
2224,2018-12-18,NIFTY Index,10850.9,10915.4,10819.1,10908.7
2225,2018-12-19,NIFTY Index,10930.55,10985.15,10928.0,10967.3
2226,2018-12-20,NIFTY Index,10885.2,10962.55,10880.05,10951.7
2227,2018-12-21,NIFTY Index,10944.25,10963.65,10738.65,10754.0
2228,2018-12-24,NIFTY Index,10780.9,10782.3,10649.25,10663.5
2229,2018-12-26,NIFTY Index,10635.45,10747.5,10534.55,10729.85
2230,2018-12-27,NIFTY Index,10817.9,10834.2,10764.45,10779.8
2231,2018-12-28,NIFTY Index,10820.95,10893.6,10817.15,10859.9
2232,2018-12-31,NIFTY Index,10913.2,10923.55,10853.2,10862.55
2233,2019-01-01,NIFTY Index,10881.7,10923.6,10807.1,10910.1
2234,2019-01-02,NIFTY Index,10868.85,10895.35,10735.05,10792.5
2235,2019-01-03,NIFTY Index,10796.8,10814.05,10661.25,10672.25
2236,2019-01-04,NIFTY Index,10699.7,10741.05,10628.65,10727.35
2237,2019-01-07,NIFTY Index,10804.85,10835.95,10750.15,10771.8
2238,2019-01-08,NIFTY Index,10786.25,10818.45,10733.25,10802.15
2239,2019-01-09,NIFTY Index,10862.4,10870.4,10749.4,10855.15
2240,2019-01-10,NIFTY Index,10859.35,10859.35,10801.8,10821.6
2241,2019-01-11,NIFTY Index,10834.75,10850.15,10739.4,10794.95
2242,2019-01-14,NIFTY Index,10807.0,10808.0,10692.35,10737.6
2243,2019-01-15,NIFTY Index,10777.55,10896.95,10777.55,10886.8
2244,2019-01-16,NIFTY Index,10899.65,10928.15,10876.9,10890.3
2245,2019-01-17,NIFTY Index,10920.85,10930.65,10844.65,10905.2
2246,2019-01-18,NIFTY Index,10914.85,10928.2,10852.2,10906.95
2247,2019-01-21,NIFTY Index,10919.35,10987.45,10885.75,10961.85
2248,2019-01-22,NIFTY Index,10949.8,10949.8,10864.15,10922.75
2249,2019-01-23,NIFTY Index,10931.05,10944.8,10811.95,10831.5
2250,2019-01-24,NIFTY Index,10844.05,10866.6,10798.65,10849.8
2251,2019-01-25,NIFTY Index,10859.75,10931.7,10756.45,10780.55
2252,2019-01-28,NIFTY Index,10792.45,10804.45,10630.95,10661.55
2253,2019-01-29,NIFTY Index,10653.7,10690.35,10583.65,10652.2
2254,2019-01-30,NIFTY Index,10702.25,10710.2,10612.85,10651.8
2255,2019-01-31,NIFTY Index,10690.55,10838.05,10678.55,10830.95
2256,2019-02-01,NIFTY Index,10851.35,10983.45,10813.45,10893.65
2257,2019-02-04,NIFTY Index,10876.75,10927.9,10814.15,10912.25
2258,2019-02-05,NIFTY Index,10908.65,10956.7,10886.7,10934.35
2259,2019-02-06,NIFTY Index,10965.1,11072.6,10962.7,11062.45
2260,2019-02-07,NIFTY Index,11070.45,11118.1,11043.6,11069.4
2261,2019-02-08,NIFTY Index,11023.5,11041.2,10925.45,10943.6
2262,2019-02-11,NIFTY Index,10930.9,10930.9,10857.1,10888.8
2263,2019-02-12,NIFTY Index,10879.7,10910.9,10823.8,10831.4
2264,2019-02-13,NIFTY Index,10870.55,10891.65,10772.1,10793.65
2265,2019-02-14,NIFTY Index,10786.1,10792.7,10718.75,10746.05
2266,2019-02-15,NIFTY Index,10780.25,10785.75,10620.4,10724.4
2267,2019-02-18,NIFTY Index,10738.65,10759.9,10628.4,10640.95
2268,2019-02-19,NIFTY Index,10636.7,10722.85,10585.65,10604.35
2269,2019-02-20,NIFTY Index,10655.45,10752.7,10646.4,10735.45
2270,2019-02-21,NIFTY Index,10744.1,10808.85,10721.5,10789.85
2271,2019-02-22,NIFTY Index,10782.7,10801.55,10758.4,10791.65
2272,2019-02-25,NIFTY Index,10813.25,10887.1,10788.05,10880.1
2273,2019-02-26,NIFTY Index,10775.3,10888.75,10729.3,10835.3
2274,2019-02-27,NIFTY Index,10881.2,10939.7,10751.2,10806.65
2275,2019-02-28,NIFTY Index,10865.7,10865.7,10784.85,10792.5
2276,2019-03-01,NIFTY Index,10842.65,10877.9,10823.1,10863.5
2277,2019-03-05,NIFTY Index,10864.85,10994.9,10817.0,10987.45
2278,2019-03-06,NIFTY Index,11024.85,11062.3,10998.85,11053.0
2279,2019-03-07,NIFTY Index,11077.95,11089.05,11027.1,11058.2
2280,2019-03-08,NIFTY Index,11038.85,11049.0,11008.95,11035.4
2281,2019-03-11,NIFTY Index,11068.75,11180.9,11059.85,11168.05
2282,2019-03-12,NIFTY Index,11231.35,11320.4,11227.0,11301.2
2283,2019-03-13,NIFTY Index,11326.2,11352.3,11276.6,11341.7
2284,2019-03-14,NIFTY Index,11382.5,11383.45,11313.75,11343.25
2285,2019-03-15,NIFTY Index,11376.85,11487.0,11370.8,11426.85
2286,2019-03-18,NIFTY Index,11473.85,11530.15,11412.5,11462.2
2287,2019-03-19,NIFTY Index,11500.3,11543.85,11451.25,11532.4
2288,2019-03-20,NIFTY Index,11553.35,11556.1,11503.1,11521.05
2289,2019-03-22,NIFTY Index,11549.2,11572.8,11434.55,11456.9
2290,2019-03-25,NIFTY Index,11395.65,11395.65,11311.6,11354.25
2291,2019-03-26,NIFTY Index,11375.2,11496.75,11352.45,11483.25
2292,2019-03-27,NIFTY Index,11531.45,11546.2,11413.0,11445.05
